frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,lane_label_raw,lane_label_confirmed,lane_label_inner_votes,lane_label_outer_votes,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
47,2026-08-01T22:37:22.452+09:00,5.713,46,8.25,1,DRIVING,,0,1,1,0.069601,UNKNOWN,UNKNOWN,0,0,-0.119222,-0.119222,100,741,red,0,unknown,0.000000,null,0.000000,0.333,,"{""0"": 72, ""1"": 57, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 72, ""1"": 57}",57,1,1,0,0,0.333,car-not-detected-or-stale,KEEP,left,right,,0
48,2026-08-01T22:37:22.561+09:00,5.825,47,8.26,1,DRIVING,,0,1,1,0.063845,UNKNOWN,UNKNOWN,0,0,-0.100318,-0.100318,100,741,red,0,unknown,0.000000,null,0.000000,0.326,,"{""0"": 63, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 63, ""1"": 250}",63,1,1,0,0,0.326,car-not-detected-or-stale,KEEP,left,right,,0
49,2026-08-01T22:37:22.675+09:00,5.937,48,8.27,1,DRIVING,,0,1,1,0.054498,UNKNOWN,UNKNOWN,0,0,-0.071049,-0.071049,100,740,red,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 55, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 55}",55,1,1,0,0,0.321,car-not-detected-or-stale,KEEP,left,right,,0
50,2026-08-01T22:37:22.797+09:00,6.060,49,8.27,1,DRIVING,,0,1,1,0.047946,UNKNOWN,UNKNOWN,0,0,-0.055578,-0.055578,100,741,red,0,unknown,0.000000,null,0.000000,0.202,,"{""0"": 50, ""1"": 50, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 50, ""1"": 50}",50,1,1,0,0,0.202,car-not-detected-or-stale,KEEP,left,right,,0
51,2026-08-01T22:37:22.913+09:00,6.176,50,8.28,1,DRIVING,,0,1,1,0.042218,UNKNOWN,UNKNOWN,0,0,-0.044174,-0.044174,255,741,unknown,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.315,ultrasonic-not-close,KEEP,left,right,,0
52,2026-08-01T22:37:23.015+09:00,6.280,51,8.29,1,DRIVING,,0,1,1,0.035502,UNKNOWN,UNKNOWN,0,0,-0.029542,-0.029542,255,741,green,0,unknown,0.000000,null,0.000000,0.309,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.309,ultrasonic-not-close,KEEP,left,right,,0
53,2026-08-01T22:37:23.130+09:00,6.395,52,8.30,1,STOPPED_RED,state:DRIVING->STOPPED_RED;phase:KEEP->KEEP_PAUSED,1,1,1,0.027087,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,742,green,0,unknown,0.000000,null,0.000000,0.187,,"{""0"": 250, ""1"": 185, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 185}",185,1,0,0,0,0.187,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
54,2026-08-01T22:37:23.262+09:00,6.523,53,8.29,1,STOPPED_RED,,1,1,1,0.021222,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
55,2026-08-01T22:37:23.385+09:00,6.648,54,8.29,1,STOPPED_RED,,1,1,1,0.012478,UNKNOWN,UNKNOWN,0,0,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.338,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.338,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
56,2026-08-01T22:37:23.505+09:00,6.770,55,8.28,1,STOPPED_RED,,1,1,1,-0.007953,OUTER,UNKNOWN,0,1,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.344,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.344,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
57,2026-08-01T22:37:23.625+09:00,6.890,56,8.29,1,STOPPED_RED,,1,1,1,-0.013118,OUTER,UNKNOWN,0,2,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.210,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.210,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
58,2026-08-01T22:37:23.751+09:00,7.013,57,8.29,1,STOPPED_RED,,1,1,1,-0.020272,OUTER,OUTER,0,3,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.329,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.329,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
59,2026-08-01T22:37:23.872+09:00,7.133,58,8.29,1,STOPPED_RED,,1,1,1,-0.022191,OUTER,OUTER,0,4,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.331,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.331,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
60,2026-08-01T22:37:23.990+09:00,7.255,59,8.28,1,STOPPED_RED,,1,1,1,-0.022635,OUTER,OUTER,0,5,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.332,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
61,2026-08-01T22:37:24.114+09:00,7.376,60,8.29,1,STOPPED_RED,,1,1,1,-0.023012,OUTER,OUTER,0,6,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.205,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.205,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
62,2026-08-01T22:37:24.246+09:00,7.510,61,8.27,1,STOPPED_RED,,1,1,1,-0.023670,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.342,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.342,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
63,2026-08-01T22:37:24.358+09:00,7.622,62,8.28,1,STOPPED_RED,,1,1,1,-0.023927,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.337,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.337,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
64,2026-08-01T22:37:24.477+09:00,7.740,63,8.28,1,STOPPED_RED,,1,1,1,-0.024092,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.330,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.330,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
65,2026-08-01T22:37:24.597+09:00,7.861,64,8.28,1,STOPPED_RED,,1,1,1,-0.024357,OUTER,OUTER,0,7,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.205,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.205,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
66,2026-08-01T22:37:24.716+09:00,7.979,65,8.29,1,STOPPED_RED,,1,1,1,-0.024479,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.321,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.321,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
67,2026-08-01T22:37:24.822+09:00,8.086,66,8.30,1,STOPPED_RED,,1,1,1,-0.024928,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
68,2026-08-01T22:37:24.930+09:00,8.193,67,8.31,1,STOPPED_RED,,1,1,1,-0.025472,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.300,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.300,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
69,2026-08-01T22:37:25.051+09:00,8.313,68,8.31,1,STOPPED_RED,,1,1,1,-0.025194,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.420,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.420,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
70,2026-08-01T22:37:25.157+09:00,8.421,69,8.32,1,STOPPED_RED,,1,1,1,-0.024795,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.303,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.303,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
71,2026-08-01T22:37:25.276+09:00,8.540,70,8.32,1,STOPPED_RED,,1,1,1,-0.024806,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
72,2026-08-01T22:37:25.401+09:00,8.665,71,8.32,1,STOPPED_RED,,1,1,1,-0.024829,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.211,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.211,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
73,2026-08-01T22:37:25.524+09:00,8.787,72,8.32,1,STOPPED_RED,,1,1,1,-0.024891,OUTER,OUTER,0,7,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.332,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
74,2026-08-01T22:37:25.638+09:00,8.902,73,8.32,1,STOPPED_RED,,1,1,1,-0.024876,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.330,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.330,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
75,2026-08-01T22:37:25.748+09:00,9.012,74,8.33,1,STOPPED_RED,,1,1,1,-0.024867,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.315,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
76,2026-08-01T22:37:25.882+09:00,9.142,75,8.32,1,STOPPED_RED,,1,1,1,-0.024920,OUTER,OUTER,0,7,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.206,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.206,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
77,2026-08-01T22:37:25.998+09:00,9.260,76,8.33,1,STOPPED_RED,,1,1,1,-0.025445,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.323,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.323,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
78,2026-08-01T22:37:26.102+09:00,9.366,77,8.34,1,STOPPED_RED,,1,1,1,-0.024935,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.323,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.323,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
79,2026-08-01T22:37:26.224+09:00,9.489,78,8.34,1,STOPPED_RED,,1,1,1,-0.022849,OUTER,OUTER,0,7,0.000000,0.000000,0,740,green,0,unknown,0.000000,null,0.000000,0.193,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.193,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
80,2026-08-01T22:37:26.346+09:00,9.610,79,8.34,1,STOPPED_RED,,1,1,1,-0.014893,OUTER,OUTER,0,7,0.000000,0.000000,0,741,green,0,unknown,0.000000,null,0.000000,0.313,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.313,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
81,2026-08-01T22:37:26.456+09:00,9.720,80,8.34,1,DRIVING,state:STOPPED_RED->DRIVING,0,1,0,-0.007276,OUTER,OUTER,0,7,0.000000,0.000000,255,740,green,0,unknown,0.000000,null,0.000000,0.323,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.323,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
82,2026-08-01T22:37:26.579+09:00,9.844,81,8.34,1,DRIVING,phase:KEEP_PAUSED->KEEP,0,1,0,-0.002671,OUTER,OUTER,0,7,0.004808,0.004808,255,741,green,0,unknown,0.000000,null,0.000000,0.325,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.325,ultrasonic-not-close,KEEP,left,right,,0
83,2026-08-01T22:37:26.694+09:00,9.959,82,8.34,1,DRIVING,,0,1,0,-0.006600,OUTER,OUTER,0,7,0.018952,0.018952,255,741,green,0,unknown,0.000000,null,0.000000,0.206,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.206,ultrasonic-not-close,KEEP,left,right,,0
84,2026-08-01T22:37:26.819+09:00,10.082,83,8.34,1,DRIVING,,0,1,0,-0.009321,OUTER,OUTER,0,7,0.026626,0.026626,255,740,green,0,unknown,0.000000,null,0.000000,0.328,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.328,ultrasonic-not-close,KEEP,left,right,,0
85,2026-08-01T22:37:26.928+09:00,10.193,84,8.35,1,DRIVING,,0,1,0,-0.023808,OUTER,OUTER,0,7,0.075823,0.075823,255,741,green,0,unknown,0.000000,null,0.000000,0.318,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.318,ultrasonic-not-close,KEEP,left,right,,0
86,2026-08-01T22:37:27.043+09:00,10.308,85,8.35,1,DRIVING,,0,1,0,-0.109643,OUTER,OUTER,0,7,0.374940,0.374940,255,739,green,0,unknown,0.000000,null,0.000000,0.192,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.192,ultrasonic-not-close,KEEP,left,right,,0
87,2026-08-01T22:37:27.165+09:00,10.429,86,8.35,1,DRIVING,,0,1,0,-0.148278,OUTER,OUTER,0,7,0.460752,0.460752,255,740,green,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP,left,right,,0
88,2026-08-01T22:37:27.276+09:00,10.538,87,8.36,1,DRIVING,,0,1,0,-0.179139,OUTER,OUTER,0,7,0.513694,0.513694,255,805,green,0,unknown,0.000000,null,0.000000,0.315,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.315,ultrasonic-not-close,KEEP,left,right,,0
89,2026-08-01T22:37:27.387+09:00,10.652,88,8.36,1,DRIVING,,0,1,0,-0.215905,OUTER,OUTER,0,7,0.588679,0.588679,255,766,green,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP,left,right,,0
90,2026-08-01T22:37:27.507+09:00,10.771,89,8.36,1,DRIVING,,0,1,0,-0.196912,OUTER,OUTER,0,7,0.460289,0.460289,255,773,green,0,unknown,0.000000,null,0.000000,0.200,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.200,ultrasonic-not-close,KEEP,left,right,,0
91,2026-08-01T22:37:27.641+09:00,10.904,90,8.35,1,DRIVING,,0,1,0,-0.236429,UNKNOWN,OUTER,0,6,0.570795,0.570795,100,779,green,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 60, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 60}",60,1,1,0,0,0.332,car-not-detected-or-stale,KEEP,left,right,,0
92,2026-08-01T22:37:27.748+09:00,11.013,91,8.36,1,DRIVING,,0,1,0,-0.255698,UNKNOWN,OUTER,0,5,0.596596,0.596596,255,781,green,0,unknown,0.000000,null,0.000000,0.330,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.330,ultrasonic-not-close,KEEP,left,right,,0
93,2026-08-01T22:37:27.860+09:00,11.125,92,8.37,1,DRIVING,,0,1,0,-0.261401,UNKNOWN,OUTER,0,4,0.576225,0.576225,255,783,green,0,unknown,0.000000,null,0.000000,0.313,,"{""0"": 250, ""1"": 107, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 107}",107,1,1,0,0,0.313,car-not-detected-or-stale,KEEP,left,right,,0
