frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
1096,2026-08-02T02:29:43.484+09:00,133.115,1095,7.80,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8179,0,0.042853,0.042853,0,743,green,0.111,,0,unknown,0.000000,null,0.000000,0.363,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.363,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1097,2026-08-02T02:29:43.637+09:00,133.268,1096,7.71,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8179,0,0.042853,0.042853,0,743,green,0.144,,0,unknown,0.000000,null,0.000000,0.361,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.361,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1098,2026-08-02T02:29:43.802+09:00,133.432,1097,7.61,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8175,0,0.042853,0.042853,0,743,green,0.157,,0,unknown,0.000000,null,0.000000,0.419,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.419,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1099,2026-08-02T02:29:43.905+09:00,133.536,1098,7.75,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8172,0,0.042853,0.042853,0,742,green,0.168,,0,unknown,0.000000,null,0.000000,0.229,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.229,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1100,2026-08-02T02:29:44.034+09:00,133.666,1099,7.74,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8169,0,0.042853,0.042853,0,743,green,0.108,,0,unknown,0.000000,null,0.000000,0.359,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.359,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1101,2026-08-02T02:29:44.133+09:00,133.765,1100,7.74,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8200,0,0.042853,0.042853,0,742,green,0.237,,0,unknown,0.000000,null,0.000000,0.294,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.294,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1102,2026-08-02T02:29:44.313+09:00,133.945,1101,7.62,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.224,8175,0,0.042853,0.042853,0,743,green,0.234,,0,unknown,0.000000,null,0.000000,0.475,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.475,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1103,2026-08-02T02:29:44.406+09:00,134.036,1102,7.63,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8176,0,0.042853,0.042853,0,742,green,0.282,,0,unknown,0.000000,null,0.000000,0.332,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.332,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1104,2026-08-02T02:29:44.547+09:00,134.180,1103,7.68,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8172,0,0.042853,0.042853,0,742,green,0.274,,0,unknown,0.000000,null,0.000000,0.475,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.475,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1105,2026-08-02T02:29:44.747+09:00,134.379,1104,7.48,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.219,8191,0,0.042853,0.042853,0,742,green,0.238,,0,unknown,0.000000,null,0.000000,0.574,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.574,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1106,2026-08-02T02:29:44.899+09:00,134.531,1105,7.45,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.219,8179,0,0.042853,0.042853,0,743,green,0.345,,0,unknown,0.000000,null,0.000000,0.457,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.457,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1107,2026-08-02T02:29:44.995+09:00,134.625,1106,7.45,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.220,8172,0,0.042853,0.042853,0,743,green,0.356,,0,unknown,0.000000,null,0.000000,0.407,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.407,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1108,2026-08-02T02:29:45.166+09:00,134.798,1107,7.40,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.218,8182,0,0.042853,0.042853,0,742,green,0.451,,0,unknown,0.000000,null,0.000000,0.581,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.581,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1109,2026-08-02T02:29:45.283+09:00,134.914,1108,7.35,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8181,0,0.042853,0.042853,0,743,green,0.176,,0,unknown,0.000000,null,0.000000,0.345,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.345,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1110,2026-08-02T02:29:45.383+09:00,135.014,1109,7.34,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.224,8165,0,0.042853,0.042853,0,743,green,0.120,,0,unknown,0.000000,null,0.000000,0.349,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.349,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1111,2026-08-02T02:29:45.550+09:00,135.181,1110,7.30,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8172,0,0.042853,0.042853,0,742,green,0.103,,0,unknown,0.000000,null,0.000000,0.519,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.519,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1112,2026-08-02T02:29:45.678+09:00,135.307,1111,7.24,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8176,0,0.042853,0.042853,0,743,green,0.171,,0,unknown,0.000000,null,0.000000,0.352,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.352,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1113,2026-08-02T02:29:45.781+09:00,135.411,1112,7.38,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8168,0,0.042853,0.042853,0,744,green,0.130,,0,unknown,0.000000,null,0.000000,0.358,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.358,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1114,2026-08-02T02:29:45.918+09:00,135.549,1113,7.42,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8176,0,0.042853,0.042853,0,743,green,0.108,,0,unknown,0.000000,null,0.000000,0.495,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.495,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1115,2026-08-02T02:29:46.010+09:00,135.642,1114,7.42,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.221,8172,0,0.042853,0.042853,0,743,green,0.140,,0,unknown,0.000000,null,0.000000,0.295,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.295,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1116,2026-08-02T02:29:46.186+09:00,135.818,1115,7.38,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.221,8172,0,0.042853,0.042853,0,743,green,0.231,,0,unknown,0.000000,null,0.000000,0.471,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.471,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1117,2026-08-02T02:29:46.326+09:00,135.958,1116,7.40,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.224,8165,0,0.042853,0.042853,0,743,green,0.182,,0,unknown,0.000000,null,0.000000,0.508,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.508,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1118,2026-08-02T02:29:46.423+09:00,136.055,1117,7.55,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8176,0,0.042853,0.042853,0,743,green,0.143,,0,unknown,0.000000,null,0.000000,0.377,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.377,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1119,2026-08-02T02:29:46.561+09:00,136.192,1118,7.55,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8172,0,0.042853,0.042853,0,743,green,0.240,,0,unknown,0.000000,null,0.000000,0.513,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.513,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1120,2026-08-02T02:29:46.657+09:00,136.288,1119,7.64,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.225,8152,0,0.042853,0.042853,0,743,green,0.239,,0,unknown,0.000000,null,0.000000,0.292,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.292,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1121,2026-08-02T02:29:46.851+09:00,136.483,1120,7.45,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.226,8168,0,0.042853,0.042853,0,743,green,0.239,,0,unknown,0.000000,null,0.000000,0.488,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.488,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1122,2026-08-02T02:29:46.946+09:00,136.576,1121,7.46,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.225,8172,0,0.042853,0.042853,0,742,green,0.293,,0,unknown,0.000000,null,0.000000,0.346,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.346,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1123,2026-08-02T02:29:47.056+09:00,136.688,1122,7.55,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.224,8172,0,0.042853,0.042853,0,743,green,0.295,,0,unknown,0.000000,null,0.000000,0.363,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.363,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1124,2026-08-02T02:29:47.241+09:00,136.873,1123,7.49,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8172,0,0.042853,0.042853,0,742,green,0.210,,0,unknown,0.000000,null,0.000000,0.548,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.548,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1125,2026-08-02T02:29:47.424+09:00,137.055,1124,7.35,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.225,8161,0,0.042853,0.042853,0,743,green,0.298,,0,unknown,0.000000,null,0.000000,0.439,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.439,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1126,2026-08-02T02:29:47.514+09:00,137.146,1125,7.44,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.225,8168,0,0.042853,0.042853,0,743,green,0.372,,0,unknown,0.000000,null,0.000000,0.420,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.420,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1127,2026-08-02T02:29:47.614+09:00,137.245,1126,7.54,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8176,0,0.042853,0.042853,0,742,green,0.278,,0,unknown,0.000000,null,0.000000,0.520,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.520,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1128,2026-08-02T02:29:47.707+09:00,137.336,1127,7.68,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8176,0,0.042853,0.042853,0,743,green,0.194,,0,unknown,0.000000,null,0.000000,0.427,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.427,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1129,2026-08-02T02:29:47.809+09:00,137.441,1128,7.68,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.220,8176,0,0.042853,0.042853,0,743,green,0.287,,0,unknown,0.000000,null,0.000000,0.258,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.258,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1130,2026-08-02T02:29:47.994+09:00,137.627,1129,7.57,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8169,0,0.042853,0.042853,0,743,green,0.301,,0,unknown,0.000000,null,0.000000,0.443,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.443,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1131,2026-08-02T02:29:48.095+09:00,137.727,1130,7.57,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.222,8172,0,0.042853,0.042853,0,743,green,0.292,,0,unknown,0.000000,null,0.000000,0.351,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.351,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1132,2026-08-02T02:29:48.199+09:00,137.832,1131,7.72,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.221,8173,0,0.042853,0.042853,0,743,green,0.291,,0,unknown,0.000000,null,0.000000,0.455,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.455,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1133,2026-08-02T02:29:48.323+09:00,137.953,1132,7.66,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8168,0,0.042853,0.042853,0,743,green,0.208,,0,unknown,0.000000,null,0.000000,0.474,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.474,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1134,2026-08-02T02:29:48.423+09:00,138.054,1133,7.74,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.224,8169,0,0.042853,0.042853,0,743,green,0.231,,0,unknown,0.000000,null,0.000000,0.290,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.290,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1135,2026-08-02T02:29:48.586+09:00,138.218,1134,7.81,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8168,0,0.042853,0.042853,0,743,green,0.331,,0,unknown,0.000000,null,0.000000,0.453,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.453,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1136,2026-08-02T02:29:48.679+09:00,138.310,1135,7.94,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.221,8173,0,0.042853,0.042853,0,743,green,0.391,,0,unknown,0.000000,null,0.000000,0.319,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.319,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1137,2026-08-02T02:29:48.869+09:00,138.500,1136,7.74,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.223,8169,0,0.042853,0.042853,0,743,green,0.262,,0,unknown,0.000000,null,0.000000,0.407,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.407,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1138,2026-08-02T02:29:48.958+09:00,138.590,1137,7.91,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.224,8169,0,0.042853,0.042853,0,743,green,0.286,,0,unknown,0.000000,null,0.000000,0.498,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.498,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1139,2026-08-02T02:29:49.059+09:00,138.691,1138,7.94,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.225,8165,0,0.042853,0.042853,0,743,green,0.282,,0,unknown,0.000000,null,0.000000,0.342,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.342,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1140,2026-08-02T02:29:49.245+09:00,138.876,1139,7.76,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.227,8173,0,0.042853,0.042853,0,744,green,0.194,,0,unknown,0.000000,null,0.000000,0.528,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.528,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
1141,2026-08-02T02:29:49.398+09:00,139.030,1140,7.79,0,DRIVING,,0,1,1,0,0,0,-0.023807,2.226,8172,0,0.042853,0.042853,0,744,green,0.290,,0,unknown,0.000000,null,0.000000,0.403,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.403,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
