frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
551,2026-08-02T01:35:10.843+09:00,88.474,550,6.23,0,DRIVING,,0,0,0,,,0,0,-0.485183,-0.485183,0,752,unknown,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.388,ultrasonic-not-close,KEEP_PAUSED,,,,3
552,2026-08-02T01:35:10.935+09:00,88.567,551,6.23,0,DRIVING,,0,0,0,,,0,0,-0.485183,-0.485183,0,752,unknown,0,unknown,0.000000,null,0.000000,0.359,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.359,ultrasonic-not-close,KEEP_PAUSED,,,,4
553,2026-08-02T01:35:11.120+09:00,88.750,552,6.23,0,DRIVING,,0,1,0,-0.266992,,0,0,0.849729,0.849729,0,751,unknown,0,unknown,0.000000,null,0.000000,0.244,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.244,ultrasonic-not-close,KEEP_PAUSED,right,,,0
554,2026-08-02T01:35:11.329+09:00,88.959,553,6.23,0,DRIVING,,0,1,0,-0.268555,,0,0,0.744611,0.744611,0,753,unknown,0,unknown,0.000000,null,0.000000,0.361,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.361,ultrasonic-not-close,KEEP_PAUSED,right,,,0
555,2026-08-02T01:35:11.444+09:00,89.076,554,6.23,0,DRIVING,,0,1,0,-0.355540,,0,0,0.979394,0.979394,0,750,unknown,0,unknown,0.000000,null,0.000000,0.478,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.478,ultrasonic-not-close,KEEP_PAUSED,right,,,0
556,2026-08-02T01:35:11.549+09:00,89.180,555,6.24,0,DRIVING,,0,1,0,-0.439269,,0,0,1.000000,1.000000,0,750,green,0,unknown,0.000000,null,0.000000,0.395,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.395,ultrasonic-not-close,KEEP_PAUSED,right,,,0
557,2026-08-02T01:35:11.768+09:00,89.399,556,6.23,0,DRIVING,,0,1,0,-0.500508,,0,0,1.000000,1.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.291,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.291,ultrasonic-not-close,KEEP_PAUSED,right,,,0
558,2026-08-02T01:35:11.896+09:00,89.526,557,6.23,0,DRIVING,,0,1,0,-0.549434,,0,0,1.000000,1.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP_PAUSED,right,,,0
559,2026-08-02T01:35:12.081+09:00,89.712,558,6.23,0,DRIVING,,0,1,0,-0.623592,,0,0,1.000000,1.000000,0,751,green,0,unknown,0.000000,null,0.000000,0.500,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.500,ultrasonic-not-close,KEEP_PAUSED,right,,,0
560,2026-08-02T01:35:12.261+09:00,89.892,559,6.23,0,DRIVING,,0,1,0,-0.634474,,0,0,1.000000,1.000000,0,753,green,0,unknown,0.000000,null,0.000000,0.460,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.460,ultrasonic-not-close,KEEP_PAUSED,right,,,0
561,2026-08-02T01:35:12.411+09:00,90.043,560,6.23,0,DRIVING,,0,0,0,,,0,0,1.000000,1.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.483,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.483,ultrasonic-not-close,KEEP_PAUSED,,,,1
562,2026-08-02T01:35:12.525+09:00,90.156,561,6.23,0,DRIVING,,0,1,0,0.386719,,0,0,-1.000000,-1.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.230,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.230,ultrasonic-not-close,KEEP_PAUSED,left,,,0
563,2026-08-02T01:35:12.682+09:00,90.315,562,6.23,0,DRIVING,,0,1,0,0.276367,,0,0,-1.000000,-1.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.239,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.239,ultrasonic-not-close,KEEP_PAUSED,left,,,0
564,2026-08-02T01:35:12.817+09:00,90.450,563,6.24,0,DRIVING,,0,0,0,,,0,0,-1.000000,-1.000000,0,752,unknown,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.254,ultrasonic-not-close,KEEP_PAUSED,,,,1
565,2026-08-02T01:35:13.005+09:00,90.636,564,6.23,0,DRIVING,,0,0,0,,,0,0,-1.000000,-1.000000,0,752,green,0,unknown,0.000000,null,0.000000,0.440,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.440,ultrasonic-not-close,KEEP_PAUSED,,,,2
566,2026-08-02T01:35:13.142+09:00,90.774,565,6.24,0,DRIVING,,0,0,0,,,0,0,-1.000000,-1.000000,0,752,unknown,0,unknown,0.000000,null,0.000000,0.425,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.425,ultrasonic-not-close,KEEP_PAUSED,,,,3
567,2026-08-02T01:35:13.277+09:00,90.908,566,6.24,0,DRIVING,,0,1,0,0.093555,,0,0,-0.502468,-0.502468,0,752,unknown,0,unknown,0.000000,null,0.000000,0.426,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.426,ultrasonic-not-close,KEEP_PAUSED,left,,,0
568,2026-08-02T01:35:13.391+09:00,91.024,567,6.24,0,DRIVING,,0,1,0,0.070139,,0,0,-0.317950,-0.317950,0,753,unknown,0,unknown,0.000000,null,0.000000,0.216,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.216,ultrasonic-not-close,KEEP_PAUSED,left,,,0
569,2026-08-02T01:35:13.613+09:00,91.244,568,6.24,0,DRIVING,,0,1,0,0.007656,,0,0,-0.035503,-0.035503,0,752,unknown,0,unknown,0.000000,null,0.000000,0.436,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.436,ultrasonic-not-close,KEEP_PAUSED,left,,,0
570,2026-08-02T01:35:13.768+09:00,91.399,569,6.24,0,DRIVING,,0,1,0,-0.055011,,0,0,0.196616,0.196616,0,752,unknown,0,unknown,0.000000,null,0.000000,0.457,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.457,ultrasonic-not-close,KEEP_PAUSED,left,,,0
571,2026-08-02T01:35:13.933+09:00,91.565,570,6.24,0,DRIVING,,0,1,0,-0.067176,,0,0,0.211132,0.211132,0,752,unknown,0,unknown,0.000000,null,0.000000,0.509,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.509,ultrasonic-not-close,KEEP_PAUSED,left,,,0
572,2026-08-02T01:35:14.040+09:00,91.672,571,6.24,0,DRIVING,,0,1,0,0.109342,-14.713,120,1,-0.451397,-0.451397,0,753,unknown,0,unknown,0.000000,null,0.000000,0.395,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.395,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
573,2026-08-02T01:35:14.160+09:00,91.790,572,6.24,0,DRIVING,,0,1,0,0.105755,-14.637,306,1,-0.362111,-0.362111,0,752,green,0,unknown,0.000000,null,0.000000,0.358,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.358,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
574,2026-08-02T01:35:14.310+09:00,91.940,573,6.24,0,DRIVING,,0,1,0,0.108663,-14.788,176,1,-0.321054,-0.321054,0,753,green,0,unknown,0.000000,null,0.000000,0.507,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.507,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
575,2026-08-02T01:35:14.539+09:00,92.169,574,6.24,0,DRIVING,,0,0,0,,,0,0,-0.321054,-0.321054,0,751,green,0,unknown,0.000000,null,0.000000,0.464,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.464,ultrasonic-not-close,KEEP_PAUSED,,,,1
576,2026-08-02T01:35:14.719+09:00,92.350,575,6.24,0,DRIVING,,0,1,0,0.119643,-14.247,265,4,-0.322943,-0.322943,0,750,green,0,unknown,0.000000,null,0.000000,0.527,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.527,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
577,2026-08-02T01:35:14.831+09:00,92.463,576,6.24,0,DRIVING,,0,1,0,0.053726,-11.977,7084,13,-0.053366,-0.053366,0,749,green,0,unknown,0.000000,null,0.000000,0.487,,"{""0"": 250, ""1"": 129, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 129}",129,1,1,0,0,0.487,car-not-detected-or-stale,KEEP_PAUSED,left,right,,0
578,2026-08-02T01:35:14.946+09:00,92.576,577,6.24,0,DRIVING,,0,1,0,0.015024,-9.663,8255,173,0.072958,0.072958,0,748,green,0,unknown,0.000000,null,0.000000,0.372,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.372,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
579,2026-08-02T01:35:15.164+09:00,92.795,578,6.24,0,DRIVING,,0,1,0,-0.017472,-7.487,8494,60,0.159944,0.159944,0,749,green,0,unknown,0.000000,null,0.000000,0.298,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.298,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
580,2026-08-02T01:35:15.386+09:00,93.016,579,6.24,0,DRIVING,,0,1,0,-0.067490,-5.931,8569,5,0.301461,0.301461,0,750,green,0,unknown,0.000000,null,0.000000,0.520,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.520,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
581,2026-08-02T01:35:15.574+09:00,93.206,580,6.23,0,DRIVING,,0,1,0,-0.051444,-4.594,8545,0,0.189702,0.189702,0,748,green,0,unknown,0.000000,null,0.000000,0.595,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.595,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
582,2026-08-02T01:35:15.721+09:00,93.352,581,6.24,0,DRIVING,,0,1,0,-0.007550,-3.079,8559,0,0.002554,0.002554,0,749,green,0,unknown,0.000000,null,0.000000,0.524,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.524,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
583,2026-08-02T01:35:15.864+09:00,93.495,582,6.24,0,DRIVING,,0,1,0,-0.002297,-1.604,8579,0,-0.013046,-0.013046,0,749,green,0,unknown,0.000000,null,0.000000,0.443,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.443,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
584,2026-08-02T01:35:15.975+09:00,93.605,583,6.24,0,DRIVING,,0,1,0,0.002716,-0.429,8560,0,-0.025941,-0.025941,0,750,green,0,unknown,0.000000,null,0.000000,0.367,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.367,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
585,2026-08-02T01:35:16.159+09:00,93.790,584,6.24,0,DRIVING,,0,1,0,0.004708,0.405,8469,0,-0.026795,-0.026795,0,749,green,0,unknown,0.000000,null,0.000000,0.260,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.260,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
586,2026-08-02T01:35:16.354+09:00,93.985,585,6.24,0,DRIVING,,0,1,0,0.004480,1.026,8477,0,-0.020479,-0.020479,0,749,green,0,unknown,0.000000,null,0.000000,0.345,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.345,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
587,2026-08-02T01:35:16.583+09:00,94.213,586,6.23,0,DRIVING,,0,1,0,0.004273,1.506,8400,0,-0.016010,-0.016010,0,749,green,0,unknown,0.000000,null,0.000000,0.388,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.388,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
588,2026-08-02T01:35:16.723+09:00,94.353,587,6.23,0,DRIVING,,0,1,0,0.004042,1.866,8386,0,-0.012681,-0.012681,0,749,green,0,unknown,0.000000,null,0.000000,0.527,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.527,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
589,2026-08-02T01:35:16.901+09:00,94.531,588,6.23,0,DRIVING,,0,1,0,0.003688,2.151,8410,0,-0.009786,-0.009786,0,749,green,0,unknown,0.000000,null,0.000000,0.514,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.514,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
590,2026-08-02T01:35:17.030+09:00,94.659,589,6.23,0,DRIVING,,0,1,0,0.003836,2.334,8521,0,-0.009375,-0.009375,0,749,green,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.271,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
591,2026-08-02T01:35:17.151+09:00,94.781,590,6.24,0,DRIVING,,0,1,0,0.004042,2.495,8364,0,-0.009374,-0.009374,0,749,green,0,unknown,0.000000,null,0.000000,0.216,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.216,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
592,2026-08-02T01:35:17.320+09:00,94.951,591,6.24,0,DRIVING,,0,1,0,0.003951,2.626,8389,0,-0.008419,-0.008419,0,750,green,0,unknown,0.000000,null,0.000000,0.385,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.385,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
593,2026-08-02T01:35:17.510+09:00,95.140,592,6.23,0,DRIVING,,0,1,0,0.003820,2.720,8387,0,-0.007553,-0.007553,0,750,green,0,unknown,0.000000,null,0.000000,0.446,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.446,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
594,2026-08-02T01:35:17.692+09:00,95.322,593,6.23,0,DRIVING,,0,1,0,0.003820,2.792,8393,0,-0.007350,-0.007350,0,750,green,0,unknown,0.000000,null,0.000000,0.506,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.506,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
595,2026-08-02T01:35:17.859+09:00,95.487,594,6.23,0,DRIVING,,0,1,0,0.003820,2.847,8411,0,-0.007207,-0.007207,0,749,green,0,unknown,0.000000,null,0.000000,0.314,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.314,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
596,2026-08-02T01:35:17.992+09:00,95.623,595,6.23,0,DRIVING,,0,1,0,0.003820,2.892,8394,0,-0.007108,-0.007108,0,750,green,0,unknown,0.000000,null,0.000000,0.265,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.265,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
597,2026-08-02T01:35:18.149+09:00,95.780,596,6.23,0,DRIVING,,0,1,0,0.004042,2.919,8386,0,-0.007837,-0.007837,0,749,green,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.256,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
598,2026-08-02T01:35:18.296+09:00,95.926,597,6.23,0,DRIVING,,0,1,0,0.003820,2.941,8393,0,-0.006869,-0.006869,0,750,green,0,unknown,0.000000,null,0.000000,0.270,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.270,ultrasonic-not-close,KEEP_PAUSED,left,right,,0
