frame_index,wall_time,elapsed_s,video_frame_index,fps,running,vehicle_state,event,stop_condition,lane_found,traffic_mission_enabled,signal_stop_latched,avoidance_blocked_by_signal,stop_line_detected,lane_error,solid_filter_angle_deg,solid_filter_kept_pixels,solid_filter_rejected_pixels,raw_steer,final_steer,final_speed,steering_pot,traffic_signal,traffic_result_age_s,traffic_model_fault,car_detected,car_label,car_confidence,car_bbox,car_area_ratio,car_result_age_s,car_model_fault,ultrasonic_json,ultrasonic_age_json,front_sensor_values,front_distance_cm,sensor_ok,ultrasonic_close,fusion_confirmed,fusion_hits,fusion_skew_s,fusion_reason,obstacle_phase,dash_side,solid_side,locked_dash_side,lost_frames
94,2026-08-02T02:42:24.398+09:00,11.335,93,8.48,1,DRIVING,,0,1,1,0,0,0,-0.413429,14.280,8785,0,0.766915,0.766915,255,800,green,0.190,,0,unknown,0.000000,null,0.000000,0.457,,"{""0"": 250, ""1"": 127, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 127}",127,1,1,0,0,0.457,car-not-detected-or-stale,KEEP,left,right,,0
95,2026-08-02T02:42:24.482+09:00,11.427,94,8.48,1,DRIVING,,0,1,1,0,0,0,-0.406961,14.158,8310,0,0.736809,0.736809,255,800,green,0.230,,0,unknown,0.000000,null,0.000000,0.276,,"{""0"": 250, ""1"": 120, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 120}",120,1,1,0,0,0.276,car-not-detected-or-stale,KEEP,left,right,,0
96,2026-08-02T02:42:24.682+09:00,11.616,95,8.38,1,DRIVING,,0,1,1,0,0,0,-0.408331,14.079,8204,0,0.740457,0.740457,255,800,green,0.321,,0,unknown,0.000000,null,0.000000,0.466,,"{""0"": 250, ""1"": 105, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 105}",105,1,1,0,0,0.466,car-not-detected-or-stale,KEEP,left,right,,0
97,2026-08-02T02:42:24.769+09:00,11.713,96,8.35,1,DRIVING,,0,1,1,0,0,0,-0.407455,13.960,8005,0,0.735665,0.735665,255,800,green,0.197,,0,unknown,0.000000,null,0.000000,0.336,,"{""0"": 250, ""1"": 98, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 98}",98,1,1,0,0,0.336,car-not-detected-or-stale,KEEP,left,right,,0
98,2026-08-02T02:42:24.860+09:00,11.804,97,8.37,1,DRIVING,,0,1,1,0,0,0,-0.406085,13.877,8068,0,0.730059,0.730059,255,799,green,0.284,,0,unknown,0.000000,null,0.000000,0.338,,"{""0"": 250, ""1"": 91, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 91}",91,1,1,0,0,0.338,car-not-detected-or-stale,KEEP,left,right,,0
99,2026-08-02T02:42:24.988+09:00,11.933,98,8.41,1,DRIVING,,0,1,1,0,0,0,-0.404113,13.775,8073,0,0.723226,0.723226,255,800,green,0.181,,0,unknown,0.000000,null,0.000000,0.465,,"{""0"": 250, ""1"": 151, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 151}",151,1,0,0,0,0.465,ultrasonic-not-close,KEEP,left,right,,0
100,2026-08-02T02:42:25.074+09:00,12.020,99,8.60,1,DRIVING,,0,1,1,0,0,0,-0.401920,13.660,8684,0,0.716584,0.716584,255,799,green,0.222,,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 172, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 172}",172,1,0,0,0,0.271,ultrasonic-not-close,KEEP,left,right,,0
101,2026-08-02T02:42:25.221+09:00,12.166,100,8.46,1,DRIVING,,0,1,1,0,0,0,-0.397425,13.468,8397,0,0.702464,0.702464,255,800,green,0.216,,0,unknown,0.000000,null,0.000000,0.419,,"{""0"": 250, ""1"": 167, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 167}",167,1,0,0,0,0.419,ultrasonic-not-close,KEEP,left,right,,0
102,2026-08-02T02:42:25.306+09:00,12.251,101,8.48,1,DRIVING,,0,1,1,0,0,0,-0.391532,13.307,8120,0,0.685120,0.685120,255,801,green,0.238,,0,unknown,0.000000,null,0.000000,0.412,,"{""0"": 250, ""1"": 137, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 137}",137,1,1,0,0,0.412,car-not-detected-or-stale,KEEP,left,right,,0
103,2026-08-02T02:42:25.439+09:00,12.382,102,8.37,1,DRIVING,,0,1,1,0,0,0,-0.388736,13.205,8091,0,0.680946,0.680946,255,800,green,0.321,,0,unknown,0.000000,null,0.000000,0.544,,"{""0"": 250, ""1"": 152, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 152}",152,1,0,0,0,0.544,ultrasonic-not-close,KEEP,left,right,,0
104,2026-08-02T02:42:25.527+09:00,12.471,103,8.53,1,DRIVING,,0,1,1,0,0,0,-0.384816,13.094,8077,0,0.672467,0.672467,255,800,green,0.139,,0,unknown,0.000000,null,0.000000,0.271,,"{""0"": 250, ""1"": 149, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 149}",149,1,1,0,0,0.271,car-not-detected-or-stale,KEEP,left,right,,0
105,2026-08-02T02:42:25.672+09:00,12.616,104,8.60,1,DRIVING,,0,1,1,0,0,0,-0.381498,13.046,8020,0,0.666584,0.666584,255,800,green,0.226,,0,unknown,0.000000,null,0.000000,0.417,,"{""0"": 250, ""1"": 142, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 142}",142,1,1,0,0,0.417,car-not-detected-or-stale,KEEP,left,right,,0
106,2026-08-02T02:42:25.759+09:00,12.704,105,8.77,1,DRIVING,,0,1,1,0,0,0,-0.376783,12.996,8022,0,0.655643,0.655643,255,798,unknown,0.233,,0,unknown,0.000000,null,0.000000,0.421,,"{""0"": 250, ""1"": 138, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 138}",138,1,1,0,0,0.421,car-not-detected-or-stale,KEEP,left,right,,0
107,2026-08-02T02:42:25.855+09:00,12.801,106,8.76,1,DRIVING,,0,1,1,0,0,0,-0.374289,13.002,8098,0,0.653433,0.653433,255,798,unknown,0.235,,0,unknown,0.000000,null,0.000000,0.297,,"{""0"": 250, ""1"": 136, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 136}",136,1,1,0,0,0.297,car-not-detected-or-stale,KEEP,left,right,,0
108,2026-08-02T02:42:25.977+09:00,12.922,107,8.77,1,DRIVING,,0,1,1,0,0,0,-0.370862,12.984,8223,0,0.647184,0.647184,255,797,unknown,0.186,,0,unknown,0.000000,null,0.000000,0.418,,"{""0"": 250, ""1"": 128, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 128}",128,1,1,0,0,0.418,car-not-detected-or-stale,KEEP,left,right,,0
109,2026-08-02T02:42:26.093+09:00,13.039,108,8.77,1,DRIVING,,0,1,1,0,0,0,-0.364174,12.956,8345,0,0.629217,0.629217,255,797,unknown,0.221,,0,unknown,0.000000,null,0.000000,0.302,,"{""0"": 250, ""1"": 123, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 123}",123,1,1,0,0,0.302,car-not-detected-or-stale,KEEP,left,right,,0
110,2026-08-02T02:42:26.186+09:00,13.132,109,8.77,1,DRIVING,,0,1,1,0,0,0,-0.360254,12.943,7982,0,0.622993,0.622993,255,797,unknown,0.242,,0,unknown,0.000000,null,0.000000,0.394,,"{""0"": 250, ""1"": 118, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 118}",118,1,1,0,0,0.394,car-not-detected-or-stale,KEEP,left,right,,0
111,2026-08-02T02:42:26.295+09:00,13.241,110,8.81,1,DRIVING,,0,1,1,0,0,0,-0.355759,12.925,8056,0,0.614451,0.614451,255,797,unknown,0.212,,0,unknown,0.000000,null,0.000000,0.285,,"{""0"": 250, ""1"": 113, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 113}",113,1,1,0,0,0.285,car-not-detected-or-stale,KEEP,left,right,,0
112,2026-08-02T02:42:26.380+09:00,13.325,111,8.81,1,DRIVING,,0,1,1,0,0,0,-0.351155,12.873,7949,0,0.605652,0.605652,255,797,unknown,0.207,,0,unknown,0.000000,null,0.000000,0.254,,"{""0"": 250, ""1"": 110, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 110}",110,1,1,0,0,0.254,car-not-detected-or-stale,KEEP,left,right,,0
113,2026-08-02T02:42:26.506+09:00,13.451,112,8.86,1,DRIVING,,0,1,1,0,0,0,-0.348030,12.759,8150,0,0.602330,0.602330,255,797,unknown,0.303,,0,unknown,0.000000,null,0.000000,0.381,,"{""0"": 250, ""1"": 106, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 106}",106,1,1,0,0,0.381,car-not-detected-or-stale,KEEP,left,right,,0
114,2026-08-02T02:42:26.589+09:00,13.535,113,9.07,1,DRIVING,,0,1,1,0,0,0,-0.339587,12.671,8062,0,0.579172,0.579172,255,797,red,0.328,,0,unknown,0.000000,null,0.000000,0.261,,"{""0"": 250, ""1"": 105, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 105}",105,1,1,0,0,0.261,car-not-detected-or-stale,KEEP,left,right,,0
115,2026-08-02T02:42:26.718+09:00,13.665,114,9.02,1,DRIVING,,0,1,1,0,0,0,-0.327500,12.526,8142,0,0.545284,0.545284,255,797,red,0.199,,0,unknown,0.000000,null,0.000000,0.391,,"{""0"": 250, ""1"": 138, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 138}",138,1,1,0,0,0.391,car-not-detected-or-stale,KEEP,left,right,,0
116,2026-08-02T02:42:26.799+09:00,13.744,115,9.06,1,DRIVING,,0,1,1,0,0,0,-0.318591,12.374,8168,0,0.526476,0.526476,255,797,unknown,0.211,,0,unknown,0.000000,null,0.000000,0.256,,"{""0"": 250, ""1"": 137, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 137}",137,1,1,0,0,0.256,car-not-detected-or-stale,KEEP,left,right,,0
117,2026-08-02T02:42:26.956+09:00,13.901,116,8.89,1,DRIVING,,0,1,1,0,0,0,-0.308449,12.217,8205,0,0.504060,0.504060,255,792,unknown,0.214,,0,unknown,0.000000,null,0.000000,0.414,,"{""0"": 250, ""1"": 135, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 135}",135,1,1,0,0,0.414,car-not-detected-or-stale,KEEP,left,right,,0
118,2026-08-02T02:42:27.036+09:00,13.982,117,8.95,1,DRIVING,,0,1,1,0,0,0,-0.302391,12.081,8057,0,0.497598,0.497598,255,791,unknown,0.242,,0,unknown,0.000000,null,0.000000,0.286,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.286,ultrasonic-not-close,KEEP,left,right,,0
119,2026-08-02T02:42:27.146+09:00,14.091,118,9.01,1,DRIVING,,0,1,1,0,0,0,-0.286657,11.942,8142,0,0.454968,0.454968,255,791,unknown,0.241,,0,unknown,0.000000,null,0.000000,0.396,,"{""0"": 250, ""1"": 128, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 128}",128,1,1,0,0,0.396,car-not-detected-or-stale,KEEP,left,right,,0
120,2026-08-02T02:42:27.224+09:00,14.169,119,9.02,1,DRIVING,,0,1,1,0,0,0,-0.282271,11.858,8449,0,0.457482,0.457482,255,790,unknown,0.349,,0,unknown,0.000000,null,0.000000,0.393,,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.393,car-not-detected-or-stale,KEEP,left,right,,0
121,2026-08-02T02:42:27.325+09:00,14.271,120,9.24,1,DRIVING,,0,1,1,0,0,0,-0.269718,11.721,8179,0,0.427473,0.427473,255,789,unknown,0.271,,0,unknown,0.000000,null,0.000000,0.493,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.493,ultrasonic-not-close,KEEP,left,right,,0
122,2026-08-02T02:42:27.445+09:00,14.390,121,9.17,1,DRIVING,,0,1,1,0,0,0,-0.267196,11.639,8188,0,0.435799,0.435799,255,788,unknown,0.183,,0,unknown,0.000000,null,0.000000,0.376,,"{""0"": 250, ""1"": 124, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 124}",124,1,1,0,0,0.376,car-not-detected-or-stale,KEEP,left,right,,0
123,2026-08-02T02:42:27.533+09:00,14.479,122,9.18,1,DRIVING,,0,1,1,0,0,0,-0.261878,11.542,8232,0,0.430200,0.430200,255,783,unknown,0.225,,0,unknown,0.000000,null,0.000000,0.276,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.276,ultrasonic-not-close,KEEP,left,right,,0
124,2026-08-02T02:42:27.712+09:00,14.657,123,9.02,1,DRIVING,,0,1,1,0,0,0,-0.257383,11.453,8090,0,0.426372,0.426372,255,782,unknown,0.312,,0,unknown,0.000000,null,0.000000,0.456,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.001, ""1"": 0.001, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.455,ultrasonic-not-close,KEEP,left,right,,0
125,2026-08-02T02:42:27.828+09:00,14.772,124,8.97,1,DRIVING,,0,1,1,0,0,0,-0.256395,11.447,7950,0,0.433891,0.433891,255,781,unknown,0.183,,0,unknown,0.000000,null,0.000000,0.350,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.350,ultrasonic-not-close,KEEP,left,right,,0
126,2026-08-02T02:42:27.923+09:00,14.868,125,9.22,1,DRIVING,,0,1,1,0,0,0,-0.255765,11.459,7868,0,0.439907,0.439907,255,782,unknown,0.121,,0,unknown,0.000000,null,0.000000,0.357,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.357,ultrasonic-not-close,KEEP,left,right,,0
127,2026-08-02T02:42:28.091+09:00,15.037,126,9.03,1,DRIVING,,0,1,1,0,0,0,-0.257134,11.510,7820,0,0.450980,0.450980,255,781,unknown,0.215,,0,unknown,0.000000,null,0.000000,0.526,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.526,ultrasonic-not-close,KEEP,left,right,,0
128,2026-08-02T02:42:28.172+09:00,15.119,127,9.05,1,DRIVING,,0,1,1,0,0,0,-0.256230,11.551,7922,0,0.451284,0.451284,255,781,unknown,0.171,,0,unknown,0.000000,null,0.000000,0.312,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.312,ultrasonic-not-close,KEEP,left,right,,0
129,2026-08-02T02:42:28.353+09:00,15.299,128,8.91,1,DRIVING,,0,1,1,0,0,0,-0.250586,11.516,7749,0,0.433943,0.433943,255,780,unknown,0.267,,0,unknown,0.000000,null,0.000000,0.492,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.492,ultrasonic-not-close,KEEP,left,right,,0
130,2026-08-02T02:42:28.437+09:00,15.382,129,8.92,1,DRIVING,,0,1,1,0,0,0,-0.247352,11.471,7702,0,0.427435,0.427435,255,780,unknown,0.265,,0,unknown,0.000000,null,0.000000,0.481,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.481,ultrasonic-not-close,KEEP,left,right,,0
131,2026-08-02T02:42:28.561+09:00,15.507,130,8.98,1,DRIVING,,0,1,1,0,0,0,-0.235898,11.202,7599,0,0.391541,0.391541,255,780,unknown,0.257,,0,unknown,0.000000,null,0.000000,0.343,,"{""0"": 250, ""1"": 250, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 250}",250,1,0,0,0,0.343,ultrasonic-not-close,KEEP,left,right,,0
132,2026-08-02T02:42:28.737+09:00,15.683,131,8.74,1,DRIVING,,0,1,1,0,0,0,-0.229651,10.890,7628,0,0.378974,0.378974,255,780,unknown,0.215,,0,unknown,0.000000,null,0.000000,0.519,,"{""0"": 250, ""1"": 167, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 167}",167,1,0,0,0,0.519,ultrasonic-not-close,KEEP,left,right,,0
133,2026-08-02T02:42:28.819+09:00,15.764,132,8.87,1,DRIVING,,0,1,1,0,0,0,-0.210370,10.482,7556,0,0.319882,0.319882,255,781,unknown,0.301,,0,unknown,0.000000,null,0.000000,0.346,,"{""0"": 250, ""1"": 159, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 159}",159,1,0,0,0,0.346,ultrasonic-not-close,KEEP,left,right,,0
134,2026-08-02T02:42:28.940+09:00,15.885,133,8.78,1,DRIVING,,0,1,1,0,0,0,-0.189320,9.798,7336,0,0.261735,0.261735,255,778,unknown,0.384,,0,unknown,0.000000,null,0.000000,0.469,,"{""0"": 250, ""1"": 150, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 150}",150,1,0,0,0,0.469,ultrasonic-not-close,KEEP,left,right,,0
135,2026-08-02T02:42:29.020+09:00,15.966,134,8.96,1,DRIVING,,0,1,1,0,0,0,-0.184478,9.203,7219,0,0.268017,0.268017,255,775,unknown,0.378,,1,obstacle-car,0.475262,"[334, 453, 574, 648]",0.050945,0.423,,"{""0"": 250, ""1"": 142, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 142}",142,1,1,1,1,0.423,car+ultrasonic,KEEP,left,right,,0
136,2026-08-02T02:42:29.122+09:00,16.068,135,8.92,1,DRIVING,,0,1,1,0,0,0,-0.155594,8.622,7312,0,0.183248,0.183248,255,771,unknown,0.205,,1,obstacle-car,0.475262,"[334, 453, 574, 648]",0.050945,0.524,,"{""0"": 250, ""1"": 134, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 134}",134,1,1,1,2,0.524,car+ultrasonic,KEEP,left,right,,0
137,2026-08-02T02:42:29.246+09:00,16.192,136,8.85,1,AVOIDING_OBSTACLE,state:DRIVING->AVOIDING_OBSTACLE;phase:KEEP->CHANGING,0,1,1,0,0,0,-0.131358,8.102,7352,0,0.000000,1.000000,70,765,unknown,0.184,,1,obstacle-car,0.827542,"[380, 446, 635, 668]",0.061509,0.394,,"{""0"": 250, ""1"": 126, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 250, ""1"": 126}",126,1,1,1,0,0.394,car+ultrasonic,CHANGING,left,right,left,0
138,2026-08-02T02:42:29.330+09:00,16.276,137,8.95,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,8.102,7119,0,0.000000,1.000000,70,764,unknown,0.229,,1,obstacle-car,0.896458,"[412, 444, 691, 668]",0.067840,0.278,,"{""0"": 250, ""1"": 118, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
139,2026-08-02T02:42:29.428+09:00,16.373,138,9.00,1,AVOIDING_OBSTACLE,,0,0,1,0,0,0,,8.102,7677,0,0.000000,1.000000,70,770,unknown,0.314,,1,obstacle-car,0.896458,"[412, 444, 691, 668]",0.067840,0.375,,"{""0"": 250, ""1"": 110, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}","{""0"": 0.0, ""1"": 0.0, ""2"": null, ""3"": null, ""4"": null, ""5"": null, ""6"": null, ""7"": null}",{},,1,0,1,0,,maneuver-locked,CHANGING,left,right,left,0
